city;property_type;area_sqm;rooms;floor;floor_count;build_year;latitude;longitude;distance_to_center;poi_count;distance_to_school;distance_to_healthcare;distance_to_post_office;distance_to_kindergarten;distance_to_restaurant;distance_to_college;distance_to_pharmacy;ownership_type;building_material;condition;has_parking;has_balcony;has_elevator;has_security;has_storage;price;listing_year;listing_month;address;price_per_sqm;source_dataset;property_description;heating_type;source_url;voivodeship;offer_type;building_type;market_type;city_population;maintenance_fee;available_from;advertiser_type;additional_info;window_type;energy_certificate;furnishing;utilities;quarter;primary_price;secondary_price;inflation;housing_inflation;avg_salary;population;unemployment;interest_rate
Łódź;blockOfFlats;68.52;3.0;1.0;6.0;2021.0;;;;;;;;;;;;;;;;;True;;;438592.0;2021;9;;6400.934033858728;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;6096.0;5356.0;101;101,9;5631,83;2394946.0;6;2,31
Łódź;apartmentBuilding;45.93;2.0;3.0;5.0;;;;;;;;;;;;;;;;;;;;;438631.0;2024;10;;9549.98911386893;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;;;100,7;100,7;8524,78;2345924.0;5,3;7,28
Łódź;apartmentBuilding;97.0;3.0;1.0;;;;;;;;;;;;;;;;;;True;;;;438628.0;2020;3;;4521.938144329897;;;;;ŁÓDZKIE;;;;;;;;;;;;;1 kwartał;5334.0;4565.0;102,1;103,9;5274,12;2415816.0;5,63;3,7
Łódź;apartmentBuilding;48.99;2.0;2.0;5.0;2024.0;;;;;;;;;;;;własność;;;True;True;True;;True;438460.00000000006;2024;5;;8949.989793835477;;;;;ŁÓDZKIE;;;;;;;;;;;;;2 kwartał;;;101,1;99,5;7935,46;2345924.0;5,4;7,44
Łódź;blockOfFlats;47.22;3.0;1.0;4.0;1970.0;;;;;;;;;;;;własność;;;;;;;True;449000.00000000006;2025;1;;9508.68276154172;;;;;ŁÓDZKIE;;;;;;;;;;;;;1 kwartał;;;;;;;;
Łódź;apartmentBuilding;46.0;2.0;4.0;5.0;2021.0;;;;;;;;;;;;własność;;;True;True;True;True;;438510.0;2021;12;;9532.826086956522;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;6081.0;5395.0;103,5;105,5;6096,19;2394946.0;5,87;2,65
Łódź;apartmentBuilding;48.99;2.0;2.0;5.0;;;;;;;;;;;;;;;;;;;;;438460.00000000006;2024;10;;8949.989793835477;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;;;100,7;100,7;8524,78;2345924.0;5,3;7,28
Łódź;apartmentBuilding;47.0;2.0;4.0;5.0;2021.0;;;;;;;;;;;;własność;;;True;True;True;True;;438510.0;2022;1;;9330.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;1 kwartał;6565.0;5765.0;103,9;106,6;6209,09;2378483.0;6,23;4,28
Łódź;apartmentBuilding;59.27;4.0;2.0;6.0;2022.0;;;;;;;;;;;;własność;;;;True;True;;;438400.0;2022;10;;7396.659355491816;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;6451.0;5514.0;104;104,9;6689,23;2378483.0;5,47;4,68
Łódź;blockOfFlats;58.0;3.0;0.0;4.0;;;;;;;;;;;;;własność;;;True;;;;True;449000.0;2025;1;;7741.379310344828;;;;;ŁÓDZKIE;;;;;;;;;;;;;1 kwartał;;;;;;;;
Łódź;blockOfFlats;48.0;3.0;1.0;4.0;;;;;;;;;;;;;;;;;True;;;;449000.0;2025;1;;9354.166666666666;;;;;ŁÓDZKIE;;;;;;;;;;;;;1 kwartał;;;;;;;;
Łódź;blockOfFlats;33.0;2.0;1.0;5.0;2023.0;;;;;;;;;;;;;;;;;True;;;449000.0;2025;1;;13606.060606060606;;;;;ŁÓDZKIE;;;;;;;;;;;;;1 kwartał;;;;;;;;
Łódź;blockOfFlats;54.0;3.0;1.0;4.0;1960.0;;;;;;;;;;;;spółdzielcze-własnościowe;;;True;True;False;;True;449000.00000000006;2025;1;;8314.814814814816;;;;;ŁÓDZKIE;;;;;;;;;;;;;1 kwartał;;;;;;;;
Łódź;apartmentBuilding;59.5;4.0;1.0;6.0;2023.0;;;;;;;;;;;;;;;True;True;True;;True;448870.0;2023;1;;7544.033613445378;;;;;ŁÓDZKIE;;;;;;;;;;;;;1 kwartał;7284.0;6006.0;103,6;104,5;7061,4;2362519.0;5,73;6,81
Łódź;apartmentBuilding;46.75;3.0;1.0;6.0;2024.0;;;;;;;;;;;;własność;;;True;True;True;;True;448800.0;2024;11;;9600.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;;;100,7;100,7;8524,78;2345924.0;5,3;7,28
Łódź;apartmentBuilding;50.73;3.0;1.0;5.0;2023.0;;;;;;;;;;;;własność;;;True;True;True;;;448900.0;2023;11;;8848.807411787897;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;7650.0;6583.0;100,5;100,5;7547,34;2362519.0;5,33;6,39
Łódź;tenement;53.0;2.0;1.0;4.0;;;;;;;;;;;;;własność;;;True;False;;;;448999.00000000006;2023;8;;8471.67924528302;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
Łódź;apartmentBuilding;54.08;2.0;1.0;;;;;;;;;;;;;;;;;;;;;;448864.0;2021;9;;8300.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;6096.0;5356.0;101;101,9;5631,83;2394946.0;6;2,31
Łódź;blockOfFlats;72.39;4.0;4.0;;;;;;;;;;;;;;;;;;;;;;448818.0;2019;8;;6200.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;5349.0;4166.0;100,1;100,6;4863,68;2454779.0;5,5;3,69
Łódź;apartmentBuilding;52.19;3.0;4.0;;;;;;;;;;;;;;;;;;;;;;448834.0;2022;1;;8600.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;1 kwartał;6565.0;5765.0;103,9;106,6;6209,09;2378483.0;6,23;4,28
Łódź;blockOfFlats;59.84;4.0;5.0;8.0;;;;;;;;;;;;;własność;;;;True;True;;;448800.0;2021;6;;7500.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;2 kwartał;6293.0;5086.0;102;100,9;5459,42;2394946.0;6,27;2,3
Łódź;blockOfFlats;72.39;4.0;4.0;;;;;;;;;;;;;;;;;;;;;;448818.0;2020;4;;6200.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;2 kwartał;5653.0;4654.0;100,6;101,8;4914,5;2415816.0;6;3,3
Łódź;apartmentBuilding;65.04;3.0;3.0;5.0;2022.0;;;;;;;;;;;;własność;;;True;;True;;;448776.0;2023;6;;6899.999999999999;;;;;ŁÓDZKIE;;;;;;;;;;;;;2 kwartał;7070.0;6135.0;101,5;99,1;6808,07;2362519.0;5,63;6,83
Łódź;apartmentBuilding;44.16;1.0;1.0;5.0;2023.0;;;;;;;;;;;;własność;;;True;True;True;;;448666.0;2023;8;;10160.009057971016;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
Łódź;apartmentBuilding;70.68;3.0;3.0;;2020.0;;;;;;;;;;;;;;;;True;;;;448746.99999999994;2020;10;;6348.995472552348;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;5732.0;4793.0;100,3;100,8;5526,13;2415816.0;6,13;2,29
Łódź;apartmentBuilding;47.74;2.0;;;;;;;;;;;;;;;;;;;True;;;;448756.0;2021;11;;9400.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;6081.0;5395.0;103,5;105,5;6096,19;2394946.0;5,87;2,65
Łódź;apartmentBuilding;49.45;3.0;10.0;10.0;2024.0;;;;;;;;;;;;;;;True;True;True;;;448499.99999999994;2023;10;;9069.767441860464;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;7650.0;6583.0;100,5;100,5;7547,34;2362519.0;5,33;6,39
Łódź;blockOfFlats;65.03;3.0;3.0;5.0;2020.0;;;;;;;;;;;;własność;;;;True;True;;;448707.0;2022;5;;6900.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;2 kwartał;6519.0;5903.0;106,3;107,8;5948,51;2378483.0;5,97;6,35
Łódź;blockOfFlats;71.19;3.0;2.0;5.0;2021.0;;;;;;;;;;;;własność umowa z developerem;;;;True;True;;;448500.0;2020;11;;6300.042140750105;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;5732.0;4793.0;100,3;100,8;5526,13;2415816.0;6,13;2,29
Łódź;apartmentBuilding;49.29;3.0;1.0;7.0;;;;;;;;;;;;;;;;;;;;;448539.0;2023;6;;9100.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;2 kwartał;7070.0;6135.0;101,5;99,1;6808,07;2362519.0;5,63;6,83
Łódź;apartmentBuilding;44.16;2.0;1.0;4.0;2023.0;;;;;;;;;;;;;;;True;True;True;;;448665.00000000006;2023;8;;10159.98641304348;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
Łódź;apartmentBuilding;38.87;2.0;1.0;5.0;2025.0;;;;;;;;;;;;własność;;;True;False;True;;True;448500.0;2025;1;;11538.461538461539;;;;;ŁÓDZKIE;;;;;;;;;;;;;1 kwartał;;;;;;;;
Łódź;apartmentBuilding;51.15;3.0;7.0;10.0;2024.0;;;;;;;;;;;;;;;True;True;True;;;448486.0;2023;10;;8768.054740957967;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;7650.0;6583.0;100,5;100,5;7547,34;2362519.0;5,33;6,39
Łódź;apartmentBuilding;43.11;2.0;9.0;;;;;;;;;;;;;;;;;;True;;;;448344.0;2021;11;;10400.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;6081.0;5395.0;103,5;105,5;6096,19;2394946.0;5,87;2,65
Łódź;apartmentBuilding;73.48;4.0;1.0;;;;;;;;;;;;;;;;;;;;;;448228.0;2021;5;;6100.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;2 kwartał;6293.0;5086.0;102;100,9;5459,42;2394946.0;6,27;2,3
Łódź;apartmentBuilding;47.0;3.0;4.0;11.0;2025.0;;;;;;;;;;;;własność;;;True;True;True;;;448435.0;2024;4;;9541.170212765957;;;;;ŁÓDZKIE;;;;;;;;;;;;;2 kwartał;;;101,1;99,5;7935,46;2345924.0;5,4;7,44
Łódź;blockOfFlats;54.66;3.0;7.0;10.0;1978.0;;;;;;;;;;;;własność;;;True;True;True;;True;448212.0;2023;10;;8200.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;7650.0;6583.0;100,5;100,5;7547,34;2362519.0;5,33;6,39
Łódź;blockOfFlats;71.19;3.0;2.0;5.0;2021.0;;;;;;;;;;;;własność umowa z developerem;;;True;True;True;;;448497.0;2021;5;;6300.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;2 kwartał;6293.0;5086.0;102;100,9;5459,42;2394946.0;6,27;2,3
Łódź;apartmentBuilding;60.0;4.0;3.0;6.0;2022.0;;;;;;;;;;;;;;;True;True;True;True;;448373.0;2021;12;;7472.883333333333;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;6081.0;5395.0;103,5;105,5;6096,19;2394946.0;5,87;2,65
Łódź;blockOfFlats;58.59;4.0;4.0;6.0;2022.0;;;;;;;;;;;;;;;;True;True;;;448214.0;2021;5;;7650.008533879502;;;;;ŁÓDZKIE;;;;;;;;;;;;;2 kwartał;6293.0;5086.0;102;100,9;5459,42;2394946.0;6,27;2,3
Łódź;tenement;56.07;2.0;2.0;4.0;2025.0;;;;;;;;;;;;;;;;;;;;448155.0;2024;5;;7992.776886035313;;;;;ŁÓDZKIE;;;;;;;;;;;;;2 kwartał;;;101,1;99,5;7935,46;2345924.0;5,4;7,44
Łódź;blockOfFlats;45.96;2.0;5.0;5.0;;;;;;;;;;;;;;;;;;;;;448110.0;2024;10;;9750.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;;;100,7;100,7;8524,78;2345924.0;5,3;7,28
Łódź;tenement;56.07;3.0;2.0;4.0;2025.0;;;;;;;;;;;;;;;;;;;;448120.0;2024;7;;7992.152666309969;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;;;101,4;105,3;8118,63;2345924.0;5,4;7,13
Łódź;blockOfFlats;58.59;4.0;4.0;6.0;2022.0;;;;;;;;;;;;;;;;True;True;;;448214.0;2021;7;;7650.008533879502;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;6096.0;5356.0;101;101,9;5631,83;2394946.0;6;2,31
Łódź;blockOfFlats;70.0;3.0;1.0;3.0;1960.0;;;;;;;;;;;;spółdzielcze-własnościowe;;;;True;;;True;448000.0;2021;2;;6400.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;1 kwartał;6044.0;4926.0;102,3;103,4;5766,99;2394946.0;6,47;2,3
Łódź;tenement;64.63;5.0;1.0;3.0;;;;;;;;;;;;;pełna własność z KW;;;True;True;;;True;448000.0;2021;11;;6931.765434008975;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;6081.0;5395.0;103,5;105,5;6096,19;2394946.0;5,87;2,65
Łódź;blockOfFlats;70.0;3.0;1.0;;;;;;;;;;;;;;własność;;;True;True;;;True;448000.0;2020;12;;6400.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;5732.0;4793.0;100,3;100,8;5526,13;2415816.0;6,13;2,29
Łódź;blockOfFlats;44.05;2.0;1.0;4.0;;;;;;;;;;;;;własność;;;True;True;True;;;448042.0;2024;3;;10171.214528944382;;;;;ŁÓDZKIE;;;;;;;;;;;;;1 kwartał;;;100,8;100,5;8166,42;2345924.0;5,7;7,59
Łódź;tenement;90.0;3.0;3.0;4.0;;;;;;;;;;;;;własność;;;;;True;;;447999.99999999994;2022;5;;4977.777777777777;;;;;ŁÓDZKIE;;;;;;;;;;;;;2 kwartał;6519.0;5903.0;106,3;107,8;5948,51;2378483.0;5,97;6,35
Łódź;blockOfFlats;57.37;3.0;1.0;4.0;1994.0;;;;;;;;;;;;spółdzielcze-własnościowe z KW;;;;True;;;;448000.0;2023;1;;7808.959386438905;;;;;ŁÓDZKIE;;;;;;;;;;;;;1 kwartał;7284.0;6006.0;103,6;104,5;7061,4;2362519.0;5,73;6,81
Łódź;apartmentBuilding;55.5;2.0;1.0;4.0;2012.0;;;;;;;;;;;;własność;;;;True;True;True;;448000.0;2021;3;;8072.072072072072;;;;;ŁÓDZKIE;;;;;;;;;;;;;1 kwartał;6044.0;4926.0;102,3;103,4;5766,99;2394946.0;6,47;2,3
Łódź;apartmentBuilding;68.0;2.0;6.0;11.0;;;;;;;;;;;;;własność;;;True;True;True;True;;448000.0;2021;4;;6588.235294117647;;;;;ŁÓDZKIE;;;;;;;;;;;;;2 kwartał;6293.0;5086.0;102;100,9;5459,42;2394946.0;6,27;2,3
Łódź;blockOfFlats;56.0;3.0;9.0;11.0;1978.0;;;;;;;;;;;;;;;;True;True;;;448000.0;2022;7;;8000.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;6703.0;5886.0;103,6;107,7;6392,29;2378483.0;5,7;5,47
Łódź;apartmentBuilding;65.7;2.0;6.0;11.0;;;;;;;;;;;;;własność;;;True;True;True;True;;448000.0;2021;6;;6818.873668188737;;;;;ŁÓDZKIE;;;;;;;;;;;;;2 kwartał;6293.0;5086.0;102;100,9;5459,42;2394946.0;6,27;2,3
Łódź;tenement;110.81;4.0;2.0;3.0;1910.0;;;;;;;;;;;;własność;;;False;;;;True;448000.0;2023;10;;4042.9564118761846;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;7650.0;6583.0;100,5;100,5;7547,34;2362519.0;5,33;6,39
Łódź;blockOfFlats;72.72;3.0;12.0;12.0;1979.0;;;;;;;;;;;;własność;;;;True;True;;;447998.99999999994;2024;10;;6160.602310231023;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;;;100,7;100,7;8524,78;2345924.0;5,3;7,28
Łódź;blockOfFlats;77.0;4.0;3.0;4.0;1933.0;;;;;;;;;;;;pełna własność;;;;True;;;True;448000.0;2023;3;;5818.181818181818;;;;;ŁÓDZKIE;;;;;;;;;;;;;1 kwartał;7284.0;6006.0;103,6;104,5;7061,4;2362519.0;5,73;6,81
Łódź;blockOfFlats;56.0;3.0;4.0;4.0;1970.0;;;;;;;;;;;;własność;;;True;True;;;True;448000.0;2024;9;;8000.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;;;101,4;105,3;8118,63;2345924.0;5,4;7,13
Łódź;tenement;80.26;2.0;2.0;5.0;;;;;;;;;;;;;własność;;;;False;True;;;447999.99999999994;2022;5;;5581.858958385247;;;;;ŁÓDZKIE;;;;;;;;;;;;;2 kwartał;6519.0;5903.0;106,3;107,8;5948,51;2378483.0;5,97;6,35
Łódź;blockOfFlats;59.0;2.0;2.0;2.0;2023.0;;;;;0.2;;;;;;;;;;True;True;True;;;448000.0;2024;3;;7593.220338983051;;;;;ŁÓDZKIE;;;;;;;;;;;;;1 kwartał;;;100,8;100,5;8166,42;2345924.0;5,7;7,59
Łódź;apartmentBuilding;49.23;2.0;1.0;;;;;;;;;;;;;;;;;;True;;;;447993.0;2021;11;;9100.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;6081.0;5395.0;103,5;105,5;6096,19;2394946.0;5,87;2,65
Łódź;blockOfFlats;62.2;4.0;1.0;6.0;2022.0;;;;;;;;;;;;;;;;True;True;;;447840.0;2021;5;;7200.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;2 kwartał;6293.0;5086.0;102;100,9;5459,42;2394946.0;6,27;2,3
Łódź;apartmentBuilding;72.9;4.0;0.0;6.0;2020.0;;;1.5;;;;;;;;;;;;True;;True;True;;426464.99999999994;2019;7;;5849.999999999999;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;5349.0;4166.0;100,1;100,6;4863,68;2454779.0;5,5;3,69
Łódź;apartmentBuilding;44.51;2.0;1.0;8.0;2016.0;;;;;;;;;;;;pełna własność;;;True;True;True;;;447970.0;2022;10;;10064.479892159066;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;6451.0;5514.0;104;104,9;6689,23;2378483.0;5,47;4,68
Łódź;apartmentBuilding;43.48;2.0;7.0;;;;;;;;;;;;;;;;;;True;;;;447843.99999999994;2021;11;;10300.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;6081.0;5395.0;103,5;105,5;6096,19;2394946.0;5,87;2,65
Łódź;tenement;64.34;2.0;0.0;4.0;2021.0;;;;;;;;;;;;własność;;;;;;;;447900.0;2024;10;;6961.454771526266;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;;;100,7;100,7;8524,78;2345924.0;5,3;7,28
Łódź;blockOfFlats;62.2;4.0;1.0;6.0;2022.0;;;;;;;;;;;;;;;True;True;True;;;447840.0;2021;7;;7200.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;6096.0;5356.0;101;101,9;5631,83;2394946.0;6;2,31
Łódź;apartmentBuilding;47.9;2.0;1.0;2.0;2023.0;;;;;;;;;;;;własność;;;;True;True;;;426310.0;2024;5;;8900.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;2 kwartał;;;101,1;99,5;7935,46;2345924.0;5,4;7,44
Łódź;blockOfFlats;49.0;2.0;4.0;5.0;;;;;;;;;;;;;;;;True;True;;;;426300.0;2022;11;;8700.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;6451.0;5514.0;104;104,9;6689,23;2378483.0;5,47;4,68
Łódź;apartmentBuilding;64.59;3.0;0.0;10.0;2018.0;;;;;;;;;;;;;;;;True;True;True;;426294.0;2021;3;;6600.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;1 kwartał;6044.0;4926.0;102,3;103,4;5766,99;2394946.0;6,47;2,3
Łódź;blockOfFlats;59.49;4.0;1.0;6.0;2022.0;;;;;;;;;;;;;;;True;True;True;;;426171.0;2023;1;;7163.741805345436;;;;;ŁÓDZKIE;;;;;;;;;;;;;1 kwartał;7284.0;6006.0;103,6;104,5;7061,4;2362519.0;5,73;6,81
Łódź;blockOfFlats;59.5;4.0;2.0;6.0;2022.0;;;;;;;;;;;;;;;True;True;True;;;426175.0;2023;1;;7162.605042016807;;;;;ŁÓDZKIE;;;;;;;;;;;;;1 kwartał;7284.0;6006.0;103,6;104,5;7061,4;2362519.0;5,73;6,81
Łódź;apartmentBuilding;63.59;3.0;1.0;9.0;;;;;;;;;;;;;własność;;;;;;True;;426053.0;2021;8;;6700.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;6096.0;5356.0;101;101,9;5631,83;2394946.0;6;2,31
Łódź;apartmentBuilding;42.0;2.0;1.0;10.0;2024.0;;;;;;;;;;;;;;;True;True;True;;;426113.0;2023;9;;10145.547619047618;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
Łódź;apartmentBuilding;52.61;3.0;1.0;10.0;2025.0;;;;;;;;;;;;własność;;;True;True;True;;;426100.0;2023;4;;8099.220680478997;;;;;ŁÓDZKIE;;;;;;;;;;;;;2 kwartał;7070.0;6135.0;101,5;99,1;6808,07;2362519.0;5,63;6,83
Łódź;apartmentBuilding;63.59;3.0;1.0;5.0;2021.0;;;;;;;;;;;;własność;;;True;True;True;;True;426053.0;2022;1;;6700.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;1 kwartał;6565.0;5765.0;103,9;106,6;6209,09;2378483.0;6,23;4,28
Łódź;apartmentBuilding;49.83;2.0;2.0;;;;;;;;;;;;;;;;;;;;;;426047.0;2021;9;;8550.010034115994;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;6096.0;5356.0;101;101,9;5631,83;2394946.0;6;2,31
Łódź;blockOfFlats;40.01;2.0;5.0;5.0;;;;;;;;;;;;;;;;;;;;;426107.0;2023;10;;10650.012496875781;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;7650.0;6583.0;100,5;100,5;7547,34;2362519.0;5,33;6,39
Łódź;apartmentBuilding;60.0;3.0;5.0;;;;;;;;;;;;;;;;;;True;True;;;426000.0;2020;6;;7100.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;2 kwartał;5653.0;4654.0;100,6;101,8;4914,5;2415816.0;6;3,3
Łódź;apartmentBuilding;80.24;3.0;5.0;5.0;2019.0;;;;;;;;;;;;własność;;;True;True;True;;True;426000.0;2020;7;;5309.072781655035;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;5654.0;4763.0;99,8;100;5122,87;2415816.0;6,2;2,5
Łódź;apartmentBuilding;53.18;3.0;2.0;5.0;2015.0;;;;;;;;;;;;własność;;;True;True;True;;;426000.0;2021;3;;8010.5302745393;;;;;ŁÓDZKIE;;;;;;;;;;;;;1 kwartał;6044.0;4926.0;102,3;103,4;5766,99;2394946.0;6,47;2,3
Łódź;blockOfFlats;59.5;4.0;1.0;6.0;2022.0;;;;;;;;;;;;;;;True;True;True;;;426000.0;2023;1;;7159.663865546218;;;;;ŁÓDZKIE;;;;;;;;;;;;;1 kwartał;7284.0;6006.0;103,6;104,5;7061,4;2362519.0;5,73;6,81
Łódź;blockOfFlats;66.73;3.0;1.0;3.0;1952.0;;;;;;;;;;;;własność;;;True;False;;;True;426000.0;2023;2;;6383.935261501573;;;;;ŁÓDZKIE;;;;;;;;;;;;;1 kwartał;7284.0;6006.0;103,6;104,5;7061,4;2362519.0;5,73;6,81
Łódź;apartmentBuilding;43.0;2.0;0.0;10.0;2025.0;;;3.3;;0.615;;;0.368;0.833;;0.566;;;;True;True;True;;;426000.0;2024;4;;9906.976744186046;;;;;ŁÓDZKIE;;;;;;;;;;;;;2 kwartał;;;101,1;99,5;7935,46;2345924.0;5,4;7,44
Łódź;blockOfFlats;57.0;3.0;8.0;10.0;1975.0;;;;;;;;;;;;własność;;;;True;True;;True;426000.0;2024;4;;7473.684210526316;;;;;ŁÓDZKIE;;;;;;;;;;;;;2 kwartał;;;101,1;99,5;7935,46;2345924.0;5,4;7,44
Łódź;blockOfFlats;54.56;3.0;0.0;4.0;;;;;;;;;;;;;własność;;;True;;;;True;426000.0;2022;5;;7807.91788856305;;;;;ŁÓDZKIE;;;;;;;;;;;;;2 kwartał;6519.0;5903.0;106,3;107,8;5948,51;2378483.0;5,97;6,35
Łódź;blockOfFlats;49.15;2.0;7.0;11.0;;;;;;;;;;;;;pełna własność;;;;True;True;;True;425999.99999999994;2023;8;;8667.34486266531;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
Łódź;blockOfFlats;51.0;2.0;2.0;4.0;1980.0;;;;;;;;;;;;spółdzielcze-własnościowe z KW;;;True;True;False;;True;425999.99999999994;2024;9;;8352.941176470587;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;;;101,4;105,3;8118,63;2345924.0;5,4;7,13
Łódź;blockOfFlats;56.78;4.0;1.0;8.0;2021.0;;;;;0.5;;;;0.25;;;;;;;True;;True;;425850.0;2021;5;;7500.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;2 kwartał;6293.0;5086.0;102;100,9;5459,42;2394946.0;6,27;2,3
Łódź;apartmentBuilding;60.0;4.0;2.0;6.0;2022.0;;;;;;;;;;;;;;;True;True;True;;;425920.0;2022;11;;7098.666666666667;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;6451.0;5514.0;104;104,9;6689,23;2378483.0;5,47;4,68
Łódź;blockOfFlats;34.21;2.0;6.0;8.0;2025.0;;;;;;;;;;;;własność;;;;True;True;;;425915.0;2024;4;;12450.01461560947;;;;;ŁÓDZKIE;;;;;;;;;;;;;2 kwartał;;;101,1;99,5;7935,46;2345924.0;5,4;7,44
Łódź;tenement;71.02;5.0;1.0;3.0;;;;;;;;;;;;;;;;True;;;;;425524.0;2024;1;;5991.607997747114;;;;;ŁÓDZKIE;;;;;;;;;;;;;1 kwartał;;;100,8;100,5;8166,42;2345924.0;5,7;7,59
Łódź;apartmentBuilding;41.34;3.0;5.0;5.0;2023.0;;;;;;;;;;;;własność;;;True;True;True;True;;425802.00000000006;2022;7;;10300.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;6703.0;5886.0;103,6;107,7;6392,29;2378483.0;5,7;5,47
Łódź;apartmentBuilding;59.4;4.0;;5.0;2022.0;;;;;;;;;;;;;;;True;True;True;True;;425977.0;2021;9;;7171.329966329967;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;6096.0;5356.0;101;101,9;5631,83;2394946.0;6;2,31
Łódź;apartmentBuilding;48.94;2.0;0.0;7.0;2022.0;;;;;;;;;;;;;;;True;False;True;True;;425778.0;2021;11;;8700.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;6081.0;5395.0;103,5;105,5;6096,19;2394946.0;5,87;2,65
Łódź;apartmentBuilding;48.94;2.0;1.0;7.0;2021.0;;;;;;;;;;;;własność;;;;True;True;True;;425775.00000000006;2022;1;;8699.938700449531;;;;;ŁÓDZKIE;;;;;;;;;;;;;1 kwartał;6565.0;5765.0;103,9;106,6;6209,09;2378483.0;6,23;4,28
